sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
HN002-T2	ICAM4	19	10397643	10399198	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	6	0	FALSE	DIPLOID	PASS
HN002-T2	ICAM5	19	10400657	10407454	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	27	3	FALSE	DIPLOID	PASS
HN002-T2	ICE1	5	5420777	5490347	FALSE	9	-0.0278942580220656	5	10600	10959800	1	2	1	1	2	1	10949200	1	49	278	12	FALSE	DIPLOID	PASS
HN002-T2	ICE2	15	60711808	60771359	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	239	3	FALSE	DIPLOID	PASS
HN002-T2	ICK	6	52866077	52926600	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	242	8	FALSE	GAIN	PASS
HN002-T2	ICMT	1	6281253	6296032	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	59	3	FALSE	DIPLOID	PASS
HN002-T2	ICOS	2	204801471	204826300	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	99	26	FALSE	DIPLOID	PASS
HN002-T2	ICOSLG	21	45636897	45660849	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	95	32	FALSE	DIPLOID	PASS
HN002-T2	ID1	20	30193086	30194318	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	5	0	FALSE	DIPLOID	PASS
HN002-T2	ID2	2	8818975	8824583	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	23	5	FALSE	DIPLOID	PASS
HN002-T2	ID3	1	23884409	23886285	TRUE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	6	4	FALSE	DIPLOID	PASS
HN002-T2	ID4	6	19837617	19840915	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	13	0	FALSE	GAIN	PASS
HN002-T2	IDE	10	94211441	94333833	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	489	57	FALSE	HETLOSS	PASS
HN002-T2	IDH1	2	209100951	209130798	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	119	3	FALSE	DIPLOID	PASS
HN002-T2	IDH2	15	90626277	90645736	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	78	32	FALSE	DIPLOID	PASS
HN002-T2	IDH3A	15	78423840	78464291	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	162	28	FALSE	DIPLOID	PASS
HN002-T2	IDH3B	20	2639041	2644865	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	24	4	FALSE	DIPLOID	PASS
HN002-T2	IDH3G	23	153051221	153059978	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	30	0	FALSE	INDETERMINATE	PASS
HN002-T2	IDI1	10	1085092	1095110	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	36	7	FALSE	HETLOSS	PASS
HN002-T2	IDI2	10	1064847	1071799	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	27	7	FALSE	HETLOSS	PASS
HN002-T2	IDNK	9	86237964	86259045	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	83	15	FALSE	HETLOSS	PASS
HN002-T2	IDO1	8	39759794	39785963	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	103	10	FALSE	GAIN	PASS
HN002-T2	IDO2	8	39792133	39873910	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	327	70	FALSE	GAIN	PASS
HN002-T2	IDS	23	148558521	148602635	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	141	0	FALSE	INDETERMINATE	PASS
HN002-T2	IDUA	4	980785	998294	FALSE	7	-0.0173170622595446	11	596600	10719950	1	2	1	1	2	1	10123350	1	115	70	8	FALSE	DIPLOID	PASS
HN002-T2	IER2	19	13261229	13265722	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	18	0	FALSE	DIPLOID	PASS
HN002-T2	IER3	6	30710976	30712331	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	6	0	FALSE	GAIN	PASS
HN002-T2	IER3IP1	18	44679205	44702745	FALSE	32	-0.0383314816057619	3	10679	77999957	1	2	1	1	2	1	77989278	1	275	94	19	FALSE	DIPLOID	PASS
HN002-T2	IER5	1	181057848	181062035	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	17	2	FALSE	DIPLOID	PASS
HN002-T2	IER5L	9	131937831	131940541	FALSE	20	-0.787942861713592	2	124021254	140806250	0.832694036054616	1	0	0.832694036054616	1	0	16784996	1	286	11	0	FALSE	HETLOSS	PASS
HN002-T2	IFFO1	12	6647541	6665249	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	71	6	FALSE	DIPLOID	PASS
HN002-T2	IFFO2	1	19230775	19283180	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	209	28	FALSE	DIPLOID	PASS
HN002-T2	IFI16	1	158969758	159024945	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	220	8	FALSE	DIPLOID	PASS
HN002-T2	IFI27	14	94571182	94583035	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	47	14	FALSE	DIPLOID	PASS
HN002-T2	IFI27L1	14	94547628	94570192	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	91	29	FALSE	DIPLOID	PASS
HN002-T2	IFI27L2	14	94594116	94596590	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	10	2	FALSE	DIPLOID	PASS
HN002-T2	IFI30	19	18283972	18288927	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	21	7	FALSE	DIPLOID	PASS
HN002-T2	IFI35	17	41158742	41166473	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	31	1	FALSE	DIPLOID	PASS
HN002-T2	IFI44	1	79115481	79129763	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	57	4	FALSE	DIPLOID	PASS
HN002-T2	IFI44L	1	79085607	79111830	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	104	19	FALSE	DIPLOID	PASS
HN002-T2	IFI6	1	27992572	27998729	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	24	0	FALSE	DIPLOID	PASS
HN002-T2	IFIH1	2	163123589	163175213	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	207	3	FALSE	DIPLOID	PASS
HN002-T2	IFIT1	10	91152303	91166243	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	55	0	FALSE	HETLOSS	PASS
HN002-T2	IFIT1B	10	91137813	91144962	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	29	0	FALSE	HETLOSS	PASS
HN002-T2	IFIT2	10	91043451	91069033	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	102	12	FALSE	HETLOSS	PASS
HN002-T2	IFIT3	10	91087651	91100728	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	51	0	FALSE	HETLOSS	PASS
HN002-T2	IFIT5	10	91174343	91180758	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	26	0	FALSE	HETLOSS	PASS
HN002-T2	IFITM1	11	313506	315272	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	7	0	FALSE	DIPLOID	PASS
HN002-T2	IFITM10	11	1753640	1771821	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	73	21	FALSE	DIPLOID	PASS
HN002-T2	IFITM2	11	307631	315272	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	28	1	FALSE	DIPLOID	PASS
HN002-T2	IFITM3	11	319669	327537	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	27	0	FALSE	DIPLOID	PASS
HN002-T2	IFITM5	11	298200	299526	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	5	1	FALSE	DIPLOID	PASS
HN002-T2	IFNA1	9	21440453	21441315	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	3	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA10	9	21206180	21207142	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	4	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA13	9	21367423	21368961	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	6	1	FALSE	HETLOSS	PASS
HN002-T2	IFNA14	9	21239001	21239990	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	5	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA16	9	21216372	21217310	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	4	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA17	9	21227242	21228221	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	4	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA2	9	21384253	21385387	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	4	1	FALSE	HETLOSS	PASS
HN002-T2	IFNA21	9	21165636	21166659	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	4	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA4	9	21186693	21187670	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	3	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA5	9	21304325	21305311	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	4	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA6	9	21349834	21351377	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	6	1	FALSE	HETLOSS	PASS
HN002-T2	IFNA7	9	21201468	21202204	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	3	0	FALSE	HETLOSS	PASS
HN002-T2	IFNA8	9	21409146	21410184	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	5	0	FALSE	HETLOSS	PASS
HN002-T2	IFNAR1	21	34696782	34732168	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	141	20	FALSE	DIPLOID	PASS
HN002-T2	IFNAR2	21	34602206	34637980	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	143	14	FALSE	DIPLOID	PASS
HN002-T2	IFNB1	9	21077104	21077962	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	3	1	FALSE	HETLOSS	PASS
HN002-T2	IFNE	9	21480838	21482312	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	6	1	FALSE	HETLOSS	PASS
HN002-T2	IFNG	12	68548548	68553527	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	20	2	FALSE	DIPLOID	PASS
HN002-T2	IFNGR1	6	137518621	137540586	TRUE	16	0.481943474434833	13	78866800	170921700	0.866057241718663	3	1	0.866057241718663	3	1	92054900	2	399	89	8	FALSE	GAIN	PASS
HN002-T2	IFNGR2	21	34775202	34851655	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	305	99	FALSE	DIPLOID	PASS
HN002-T2	IFNK	9	27524312	27526496	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	8	0	FALSE	HETLOSS	PASS
HN002-T2	IFNL1	19	39786965	39789313	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	10	1	FALSE	DIPLOID	PASS
HN002-T2	IFNL2	19	39759154	39760732	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	6	0	FALSE	DIPLOID	PASS
HN002-T2	IFNL3	19	39734193	39735769	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	6	0	FALSE	DIPLOID	PASS
HN002-T2	IFNLR1	1	24480647	24514449	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	135	17	FALSE	DIPLOID	PASS
HN002-T2	IFNW1	9	21140213	21142144	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	9	1	FALSE	HETLOSS	PASS
HN002-T2	IFRD1	7	112063023	112121072	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	231	47	FALSE	GAIN	PASS
HN002-T2	IFRD2	3	50325163	50330349	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	21	0	FALSE	HETLOSS	PASS
HN002-T2	IFRG15	1	179833916	179834311	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	2	0	FALSE	DIPLOID	PASS
HN002-T2	IFT122	3	129158879	129239350	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	322	84	FALSE	HETLOSS	PASS
HN002-T2	IFT140	16	1560428	1662111	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	404	34	FALSE	DIPLOID	PASS
HN002-T2	IFT172	2	27667238	27712656	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	183	4	FALSE	DIPLOID	PASS
HN002-T2	IFT20	17	26655351	26662515	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	29	1	FALSE	DIPLOID	PASS
HN002-T2	IFT22	7	100956648	100965104	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	35	1	FALSE	GAIN	PASS
HN002-T2	IFT27	22	37154246	37172300	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	73	2	FALSE	DIPLOID	PASS
HN002-T2	IFT43	14	76368479	76550928	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	731	82	FALSE	DIPLOID	PASS
HN002-T2	IFT46	11	118415243	118443685	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	115	1	FALSE	DIPLOID	PASS
HN002-T2	IFT52	20	42219571	42275936	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	214	0	FALSE	DIPLOID	PASS
HN002-T2	IFT57	3	107879659	107941417	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	248	22	FALSE	HETLOSS	PASS
HN002-T2	IFT74	9	26947037	27062928	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	463	73	FALSE	HETLOSS	PASS
HN002-T2	IFT80	3	159974774	160117668	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	572	36	FALSE	HETLOSS	PASS
HN002-T2	IFT81	12	110562140	110656602	FALSE	26	-0.0235805141927597	10	107758650	133840909	1	2	1	1	2	1	26082259	1	231	377	47	FALSE	DIPLOID	PASS
HN002-T2	IFT88	13	21141208	21265576	FALSE	27	-0.0405463752888811	5	19020550	115095705	1	2	1	1	2	1	96075155	1	326	497	11	FALSE	DIPLOID	PASS
HN002-T2	IGBP1	23	69353299	69386174	FALSE	37	0.817990165221837	14	60800	105171550	0.793183883159547	2	NA	0.793183883159547	2	NA	105110750	NA	525	119	0	FALSE	INDETERMINATE	PASS
HN002-T2	IGDCC3	15	65619465	65670378	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	203	34	FALSE	DIPLOID	PASS
HN002-T2	IGDCC4	15	65673802	65715410	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	167	14	FALSE	DIPLOID	PASS
HN002-T2	IGF1	12	102789652	102875522	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	343	3	FALSE	DIPLOID	PASS
HN002-T2	IGF1R	15	99191768	99507759	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	1263	117	FALSE	DIPLOID	PASS
HN002-T2	IGF2	11	2150342	2179888	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	118	31	FALSE	DIPLOID	PASS
HN002-T2	IGF2BP1	17	47074774	47133012	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	232	5	FALSE	DIPLOID	PASS
HN002-T2	IGF2BP2	3	185361527	185542844	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	725	35	FALSE	HETLOSS	PASS
HN002-T2	IGF2BP3	7	23349828	23510086	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	640	64	FALSE	GAIN	PASS
HN002-T2	IGF2R	6	160390131	160534539	FALSE	16	0.481943474434833	13	78866800	170921700	0.866057241718663	3	1	0.866057241718663	3	1	92054900	2	399	577	41	FALSE	GAIN	PASS
HN002-T2	IGFALS	16	1840414	1844972	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	18	8	FALSE	DIPLOID	PASS
HN002-T2	IGFBP1	7	45927956	45933267	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	21	3	FALSE	GAIN	PASS
HN002-T2	IGFBP2	2	217497551	217529159	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	126	18	FALSE	DIPLOID	PASS
HN002-T2	IGFBP3	7	45951844	45961473	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	39	8	FALSE	GAIN	PASS
HN002-T2	IGFBP4	17	38599713	38613983	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	57	3	FALSE	DIPLOID	PASS
HN002-T2	IGFBP5	2	217536828	217560248	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	92	14	FALSE	DIPLOID	PASS
HN002-T2	IGFBP6	12	53491220	53496129	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	19	1	FALSE	DIPLOID	PASS
HN002-T2	IGFBP7	4	57896939	57976551	FALSE	8	-0.0435342877445872	3	10720375	191032900	1	2	1	1	2	1	180312525	1	635	319	29	FALSE	DIPLOID	PASS
HN002-T2	IGFBPL1	9	38408991	38424444	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	62	16	FALSE	HETLOSS	PASS
HN002-T2	IGFL1	19	46733009	46734500	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	5	2	FALSE	DIPLOID	PASS
HN002-T2	IGFL2	19	46646363	46664556	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	73	4	FALSE	DIPLOID	PASS
HN002-T2	IGFL3	19	46623328	46627931	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	19	0	FALSE	DIPLOID	PASS
HN002-T2	IGFL4	19	46543006	46580376	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	149	9	FALSE	DIPLOID	PASS
HN002-T2	IGFLR1	19	36229702	36233354	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	14	3	FALSE	DIPLOID	PASS
HN002-T2	IGFN1	1	201159953	201198080	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	152	50	FALSE	DIPLOID	PASS
HN002-T2	IGHMBP2	11	68671310	68708070	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	147	38	FALSE	DIPLOID	PASS
HN002-T2	IGIP	5	139505520	139508977	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	13	0	FALSE	DIPLOID	PASS
HN002-T2	IGLL1	22	23915312	23922495	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	29	1	FALSE	DIPLOID	PASS
HN002-T2	IGLL5	22	23229960	23238287	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	34	0	FALSE	DIPLOID	PASS
HN002-T2	IGLON5	19	51815102	51833608	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	74	17	FALSE	DIPLOID	PASS
HN002-T2	IGSF1	23	130407480	130712873	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	1150	0	FALSE	INDETERMINATE	PASS
HN002-T2	IGSF10	3	151143172	151176497	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	133	1	FALSE	HETLOSS	PASS
HN002-T2	IGSF11	3	118619404	118864915	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	982	64	FALSE	HETLOSS	PASS
HN002-T2	IGSF21	1	18434240	18704977	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	1083	268	FALSE	DIPLOID	PASS
HN002-T2	IGSF22	11	18725852	18747777	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	88	6	FALSE	DIPLOID	PASS
HN002-T2	IGSF23	19	45116940	45140081	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	92	28	FALSE	DIPLOID	PASS
HN002-T2	IGSF3	1	117117021	117210377	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	374	27	FALSE	DIPLOID	PASS
HN002-T2	IGSF5	21	41117334	41174023	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	226	77	FALSE	DIPLOID	PASS
HN002-T2	IGSF6	16	21650858	21663981	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	53	0	FALSE	DIPLOID	PASS
HN002-T2	IGSF8	1	160061130	160068733	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	30	7	FALSE	DIPLOID	PASS
HN002-T2	IGSF9	1	159896829	159915394	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	74	0	FALSE	DIPLOID	PASS
HN002-T2	IGSF9B	11	133778459	133826880	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	193	34	FALSE	DIPLOID	PASS
HN002-T2	IHH	2	219919142	219925189	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	24	6	FALSE	DIPLOID	PASS
HN002-T2	IK	5	140026643	140042064	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	62	1	FALSE	DIPLOID	PASS
HN002-T2	IKBIP	12	99007183	99038891	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	127	18	FALSE	DIPLOID	PASS
HN002-T2	IKBKB	8	42128820	42190171	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	246	2	FALSE	GAIN	PASS
HN002-T2	IKBKE	1	206643819	206670222	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	104	2	FALSE	DIPLOID	PASS
HN002-T2	IKBKG	23	153769414	153793261	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	49	0	FALSE	INDETERMINATE	PASS
HN002-T2	IKZF1	7	50343664	50472799	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	352	15	FALSE	GAIN	PASS
HN002-T2	IKZF2	2	213864415	214017151	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	611	166	FALSE	DIPLOID	PASS
HN002-T2	IKZF3	17	37913968	38020441	TRUE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	425	8	FALSE	DIPLOID	PASS
HN002-T2	IKZF4	12	56401443	56432219	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	122	0	FALSE	DIPLOID	PASS
HN002-T2	IKZF5	10	124750322	124768333	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	73	11	FALSE	HETLOSS	PASS
